,Data,Ultimo,10_giorni_precedenti_Ultimo,20_giorni_precedenti_Ultimo,30_giorni_precedenti_Ultimo
6179,352.1448,1992.37,1909.57,1987.98,1964.68
6180,352.1664,1988.4,1931.59,1978.34,1967.57
6181,352.23119999999994,1997.92,1936.92,1978.91,1977.1
6182,352.2528,2000.02,1933.75,1969.95,1973.28
6183,352.2744,2000.12,1946.72,1970.07,1981.57
6184,352.296,1996.74,1955.18,1930.67,1958.12
6185,352.3176,2003.37,1955.06,1925.15,1978.22
6186,352.404,2002.28,1971.74,1938.99,1973.63
6187,352.4256,2000.72,1981.6,1920.21,1983.53
6188,352.4472,1997.65,1986.51,1920.24,1987.01
6189,352.4688,2007.71,1992.37,1909.57,1987.98
6190,352.5336,2001.54,1988.4,1931.59,1978.34
6191,352.5552,1988.44,1997.92,1936.92,1978.91
6192,352.5768,1995.69,2000.02,1933.75,1969.95
6193,352.5984,1997.45,2000.12,1946.72,1970.07
6194,352.62,1985.54,1996.74,1955.18,1930.67
6195,352.6848,1984.13,2003.37,1955.06,1925.15
6196,352.7064,1998.98,2002.28,1971.74,1938.99
6197,352.728,2001.57,2000.72,1981.6,1920.21
6198,352.7496,2011.36,1997.65,1986.51,1920.24
6199,352.7712,2010.4,2007.71,1992.37,1909.57
6200,352.83599999999996,1994.29,2001.54,1988.4,1931.59
6201,352.8576,1982.77,1988.44,1997.92,1936.92
6202,352.8792,1998.3,1995.69,2000.02,1933.75
6203,352.9008,1965.99,1997.45,2000.12,1946.72
6204,352.92240000000004,1982.85,1985.54,1996.74,1955.18
6205,352.9872,1977.8,1984.13,2003.37,1955.06
6206,353.0088,1972.29,1998.98,2002.28,1971.74
6207,353.0304,1946.16,2001.57,2000.72,1981.6
6208,353.052,1946.17,2011.36,1997.65,1986.51
6209,353.07360000000006,1967.9,2010.4,2007.71,1992.37
6210,353.1384,1964.82,1994.29,2001.54,1988.4
6211,353.16,1935.1,1982.77,1988.44,1997.92
6212,353.1816,1968.89,1998.3,1995.69,2000.02
6213,353.20320000000004,1928.21,1965.99,1997.45,2000.12
6214,353.2248,1906.13,1982.85,1985.54,1996.74
6215,353.2896,1874.74,1977.8,1984.13,2003.37
6216,353.3112,1877.7,1972.29,1998.98,2002.28
6217,353.3328,1862.49,1946.16,2001.57,2000.72
6218,353.35440000000006,1862.76,1946.17,2011.36,1997.65
6219,353.376,1886.76,1967.9,2010.4,2007.71
6220,353.4408,1904.01,1964.82,1994.29,2001.54
6221,353.4624,1941.28,1935.1,1982.77,1988.44
6222,353.48400000000004,1927.11,1968.89,1998.3,1995.69
6223,353.5056,1950.82,1928.21,1965.99,1997.45
6224,353.5272,1964.58,1906.13,1982.85,1985.54
6225,353.592,1961.63,1874.74,1977.8,1984.13
6226,353.6136,1985.05,1877.7,1972.29,1998.98
6227,353.6352,1982.3,1862.49,1946.16,2001.57
6228,353.6568,1994.65,1862.76,1946.17,2011.36
6229,353.67839999999995,2018.05,1886.76,1967.9,2010.4
6230,353.7432,2017.81,1904.01,1964.82,1994.29
6231,353.76480000000004,2012.1,1941.28,1935.1,1982.77
6232,353.7864,2023.57,1927.11,1968.89,1998.3
6233,353.808,2031.21,1950.82,1928.21,1965.99
6234,353.82959999999997,2031.92,1964.58,1906.13,1982.85
6235,353.8944,2038.26,1961.63,1874.74,1977.8
6236,353.916,2039.68,1985.05,1877.7,1972.29
6237,353.93760000000003,2038.25,1982.3,1862.49,1946.16
6238,353.95919999999995,2039.33,1994.65,1862.76,1946.17
6239,353.9808,2039.82,2018.05,1886.76,1967.9
6240,354.04560000000004,2041.32,2017.81,1904.01,1964.82
6241,354.0672,2051.8,2012.1,1941.28,1935.1
6242,354.0888,2048.72,2023.57,1927.11,1968.89
6243,354.11039999999997,2052.75,2031.21,1950.82,1928.21
6244,354.132,2063.5,2031.92,1964.58,1906.13
6245,354.1968,2069.41,2038.26,1961.63,1874.74
6246,354.21840000000003,2067.03,2039.68,1985.05,1877.7
6247,354.23999999999995,2072.83,2038.25,1982.3,1862.49
6248,354.28319999999997,2067.56,2039.33,1994.65,1862.76
6249,354.348,2053.44,2039.82,2018.05,1886.76
6250,354.36960000000005,2066.55,2041.32,2017.81,1904.01
6251,354.39119999999997,2074.33,2051.8,2012.1,1941.28
6252,354.4128,2071.92,2048.72,2023.57,1927.11
6253,354.4344,2075.37,2052.75,2031.21,1950.82
6254,354.49920000000003,2060.31,2063.5,2031.92,1964.58
6255,354.52079999999995,2059.82,2069.41,2038.26,1961.63
6256,354.5424,2026.14,2067.03,2039.68,1985.05
6257,354.56399999999996,2035.33,2072.83,2038.25,1982.3
6258,354.5856,2002.33,2067.56,2039.33,1994.65
6259,354.65040000000005,1989.63,2053.44,2039.82,2018.05
6260,354.67199999999997,1972.74,2066.55,2041.32,2017.81
6261,354.6936,2012.89,2074.33,2051.8,2012.1
6262,354.7152,2061.23,2071.92,2048.72,2023.57
6263,354.7368,2070.65,2075.37,2052.75,2031.21
6264,354.80159999999995,2078.54,2060.31,2063.5,2031.92
6265,354.8232,2082.17,2059.82,2069.41,2038.26
6266,354.84479999999996,2081.88,2026.14,2067.03,2039.68
6267,354.88800000000003,2088.77,2035.33,2072.83,2038.25
6268,354.95279999999997,2090.57,2002.33,2067.56,2039.33
6269,354.9744,2080.35,1989.63,2053.44,2039.82
6270,354.996,2058.9,1972.74,2066.55,2041.32
6271,355.0392,2058.2,2012.89,2074.33,2051.8
6272,355.104,2020.58,2061.23,2071.92,2048.72
6273,355.12559999999996,2002.61,2070.65,2075.37,2052.75
6274,355.1472,2025.9,2078.54,2060.31,2063.5
6275,355.16880000000003,2062.14,2082.17,2059.82,2069.41
6276,355.1904,2044.81,2081.88,2026.14,2067.03
6277,355.2552,2028.26,2088.77,2035.33,2072.83
6278,355.2768,2023.03,2090.57,2002.33,2067.56
6279,355.2984,2011.27,2080.35,1989.63,2053.44
6280,355.32,1992.67,2058.9,1972.74,2066.55
6281,355.3416,2019.42,2058.2,2012.89,2074.33
6282,355.428,2022.55,2020.58,2061.23,2071.92
6283,355.44960000000003,2032.12,2002.61,2070.65,2075.37
6284,355.4712,2063.15,2025.9,2078.54,2060.31
6285,355.49280000000005,2051.82,2062.14,2082.17,2059.82
6286,355.5576,2057.09,2044.81,2081.88,2026.14
6287,355.5792,2029.55,2028.26,2088.77,2035.33
6288,355.6008,2002.16,2023.03,2090.57,2002.33
6289,355.6224,2021.25,2011.27,2080.35,1989.63
6290,355.644,1994.99,1992.67,2058.9,1972.74
6291,355.7088,2020.85,2019.42,2058.2,2012.89
6292,355.7304,2050.03,2022.55,2020.58,2061.23
6293,355.752,2041.51,2032.12,2002.61,2070.65
6294,355.77360000000004,2062.52,2063.15,2025.9,2078.54
6295,355.7952,2055.47,2051.82,2062.14,2082.17
6296,355.86,2046.74,2057.09,2044.81,2081.88
6297,355.8816,2068.59,2029.55,2028.26,2088.77
6298,355.9032,2068.53,2002.16,2023.03,2090.57
6299,355.9248,2088.48,2021.25,2011.27,2080.35
6300,355.9464,2096.99,1994.99,1992.67,2058.9
6301,356.0328,2100.34,2020.85,2019.42,2058.2
6302,356.05440000000004,2099.68,2050.03,2022.55,2020.58
6303,356.076,2097.45,2041.51,2032.12,2002.61
6304,356.0976,2110.3,2062.52,2063.15,2025.9
6305,356.1624,2109.66,2055.47,2051.82,2062.14
6306,356.184,2115.48,2046.74,2057.09,2044.81
6307,356.2056,2113.86,2068.59,2029.55,2028.26
6308,356.2272,2110.74,2068.53,2002.16,2023.03
6309,356.24879999999996,2104.5,2088.48,2021.25,2011.27
6310,356.3136,2117.39,2096.99,1994.99,1992.67
6311,356.33520000000004,2107.78,2100.34,2020.85,2019.42
6312,356.3568,2098.53,2099.68,2050.03,2022.55
6313,356.37839999999994,2101.04,2097.45,2041.51,2032.12
6314,356.4,2071.26,2110.3,2062.52,2063.15
6315,356.4648,2079.43,2109.66,2055.47,2051.82
6316,356.4864,2044.16,2115.48,2046.74,2057.09
6317,356.50800000000004,2040.24,2113.86,2068.59,2029.55
6318,356.52959999999996,2065.95,2110.74,2068.53,2002.16
6319,356.5512,2053.4,2104.5,2088.48,2021.25
6320,356.61600000000004,2081.19,2117.39,2096.99,1994.99
6321,356.6376,2074.28,2107.78,2100.34,2020.85
6322,356.65919999999994,2099.5,2098.53,2099.68,2050.03
6323,356.6808,2089.27,2101.04,2097.45,2041.51
6324,356.7024,2108.1,2071.26,2110.3,2062.52
6325,356.7672,2104.42,2079.43,2109.66,2055.47
6326,356.78880000000004,2091.5,2044.16,2115.48,2046.74
6327,356.81039999999996,2061.05,2040.24,2113.86,2068.59
6328,356.832,2056.15,2065.95,2110.74,2068.53
6329,356.8536,2061.02,2053.4,2104.5,2088.48
6330,356.9184,2086.24,2081.19,2117.39,2096.99
6331,356.93999999999994,2067.89,2074.28,2107.78,2100.34
6332,356.9616,2059.69,2099.5,2098.53,2099.68
6333,356.9832,2066.96,2089.27,2101.04,2097.45
6334,357.06960000000004,2080.62,2108.1,2071.26,2110.3
6335,357.09119999999996,2076.33,2104.42,2079.43,2109.66
6336,357.1128,2081.9,2091.5,2044.16,2115.48
6337,357.13439999999997,2091.18,2061.05,2040.24,2113.86
6338,357.156,2102.06,2056.15,2065.95,2110.74
6339,357.22080000000005,2092.43,2061.02,2053.4,2104.5
6340,357.2424,2095.84,2086.24,2081.19,2117.39
6341,357.264,2106.63,2067.89,2074.28,2107.78
6342,357.2856,2104.99,2059.69,2099.5,2098.53
6343,357.3072,2081.18,2066.96,2089.27,2101.04
6344,357.37199999999996,2100.4,2080.62,2108.1,2071.26
6345,357.3936,2097.29,2076.33,2104.42,2079.43
6346,357.41519999999997,2107.96,2081.9,2091.5,2044.16
6347,357.4368,2112.93,2091.18,2061.05,2040.24
6348,357.4584,2117.69,2102.06,2056.15,2065.95
6349,357.5232,2108.92,2092.43,2061.02,2053.4
6350,357.5448,2114.76,2095.84,2086.24,2081.19
6351,357.5664,2106.85,2106.63,2067.89,2074.28
6352,357.588,2085.51,2104.99,2059.69,2099.5
6353,357.6096,2108.29,2081.18,2066.96,2089.27
6354,357.6744,2114.49,2100.4,2080.62,2108.1
6355,357.69599999999997,2089.46,2097.29,2076.33,2104.42
6356,357.7176,2080.15,2107.96,2081.9,2091.5
6357,357.7392,2088.0,2112.93,2091.18,2061.05
6358,357.7608,2116.1,2117.69,2102.06,2056.15
6359,357.82559999999995,2105.33,2108.92,2092.43,2061.02
6360,357.8472,2099.12,2114.76,2095.84,2086.24
6361,357.8688,2098.48,2106.85,2106.63,2067.89
6362,357.8904,2121.1,2085.51,2104.99,2059.69
6363,357.91200000000003,2122.73,2108.29,2081.18,2066.96
6364,357.97679999999997,2129.2,2114.49,2100.4,2080.62
6365,357.9984,2127.83,2089.46,2097.29,2076.33
6366,358.02,2125.85,2080.15,2107.96,2081.9
6367,358.0416,2130.82,2088.0,2112.93,2091.18
6368,358.06320000000005,2126.06,2116.1,2117.69,2102.06
6369,358.1496,2104.2,2105.33,2108.92,2092.43
6370,358.1712,2123.48,2099.12,2114.76,2095.84
6371,358.19280000000003,2120.79,2098.48,2106.85,2106.63
6372,358.2144,2107.39,2121.1,2085.51,2104.99
6373,358.2792,2111.73,2122.73,2108.29,2081.18
6374,358.3008,2109.6,2129.2,2114.49,2100.4
6375,358.3224,2114.07,2127.83,2089.46,2097.29
6376,358.34400000000005,2095.84,2125.85,2080.15,2107.96
6377,358.36560000000003,2092.83,2130.82,2088.0,2112.93
6378,358.4304,2079.28,2126.06,2116.1,2117.69
6379,358.452,2080.15,2104.2,2105.33,2108.92
6380,358.47360000000003,2105.2,2123.48,2099.12,2114.76
6381,358.4952,2108.86,2120.79,2098.48,2106.85
6382,358.5168,2094.11,2107.39,2121.1,2085.51
6383,358.5816,2084.43,2111.73,2122.73,2108.29
6384,358.6032,2096.29,2109.6,2129.2,2114.49
6385,358.6248,2100.44,2114.07,2127.83,2089.46
6386,358.6464,2121.24,2095.84,2125.85,2080.15
6387,358.66799999999995,2109.99,2092.83,2130.82,2088.0
6388,358.7328,2122.85,2079.28,2126.06,2116.1
6389,358.75440000000003,2124.2,2080.15,2104.2,2105.33
6390,358.776,2108.58,2105.2,2123.48,2099.12
6391,358.7976,2102.31,2108.86,2120.79,2098.48
6392,358.81919999999997,2101.49,2094.11,2107.39,2121.1
6393,358.884,2057.64,2084.43,2111.73,2122.73
6394,358.9056,2063.11,2096.29,2109.6,2129.2
6395,358.9272,2077.42,2100.44,2114.07,2127.83
6396,358.94879999999995,2076.78,2121.24,2095.84,2125.85
6397,359.03520000000003,2068.76,2109.99,2092.83,2130.82
6398,359.0568,2081.34,2122.85,2079.28,2126.06
6399,359.07840000000004,2046.68,2124.2,2080.15,2104.2
6400,359.09999999999997,2051.31,2108.58,2105.2,2123.48
6401,359.1216,2076.62,2102.31,2108.86,2120.79
6402,359.1864,2099.6,2101.49,2094.11,2107.39
6403,359.208,2108.95,2057.64,2084.43,2111.73
6404,359.22959999999995,2107.4,2063.11,2096.29,2109.6
6405,359.2512,2124.29,2077.42,2100.44,2114.07
6406,359.27279999999996,2126.64,2076.78,2121.24,2095.84
6407,359.3376,2128.28,2068.76,2109.99,2092.83
6408,359.35920000000004,2119.21,2081.34,2122.85,2079.28
6409,359.38079999999997,2114.15,2046.68,2124.2,2080.15
6410,359.4024,2102.15,2051.31,2108.58,2105.2
6411,359.424,2079.65,2076.62,2102.31,2108.86
6412,359.4888,2067.64,2099.6,2101.49,2094.11
6413,359.51039999999995,2093.25,2108.95,2057.64,2084.43
6414,359.532,2108.57,2107.4,2063.11,2096.29
6415,359.55359999999996,2108.63,2124.29,2077.42,2100.44
6416,359.5752,2103.84,2126.64,2076.78,2121.24
6417,359.64000000000004,2098.04,2128.28,2068.76,2109.99
6418,359.66159999999996,2093.32,2119.21,2081.34,2122.85
6419,359.6832,2099.84,2114.15,2046.68,2124.2
6420,359.7048,2083.56,2102.15,2051.31,2108.58
6421,359.7264,2077.57,2079.65,2076.62,2102.31
6422,359.79120000000006,2104.18,2067.64,2099.6,2101.49
6423,359.8128,2084.07,2093.25,2108.95,2057.64
6424,359.83439999999996,2086.05,2108.57,2107.4,2063.11
6425,359.856,2083.39,2108.63,2124.29,2077.42
6426,359.87760000000003,2091.54,2103.84,2126.64,2076.78
6427,359.94239999999996,2102.44,2098.04,2128.28,2068.76
6428,359.964,2096.92,2093.32,2119.21,2081.34
6429,359.9856,2079.61,2099.84,2114.15,2046.68
6430,360.0072,2035.73,2083.56,2102.15,2051.31
6431,360.0288,1970.89,2077.57,2079.65,2076.62
6432,360.0936,1893.21,2104.18,2067.64,2099.6
6433,360.11519999999996,1867.61,2084.07,2093.25,2108.95
6434,360.1368,1940.51,2086.05,2108.57,2107.4
6435,360.15840000000003,1987.66,2083.39,2108.63,2124.29
6436,360.18,1988.87,2091.54,2103.84,2126.64
6437,360.2448,1972.18,2102.44,2098.04,2128.28
6438,360.2664,1913.85,2096.92,2093.32,2119.21
6439,360.288,1948.86,2079.61,2099.84,2114.15
6440,360.3096,1951.13,2035.73,2083.56,2102.15
6441,360.3312,1921.22,1970.89,2077.57,2079.65
6442,360.4176,1969.41,1893.21,2104.18,2067.64
6443,360.4392,1942.04,1867.61,2084.07,2093.25
6444,360.4608,1952.29,1940.51,2086.05,2108.57
6445,360.48240000000004,1961.05,1987.66,2083.39,2108.63
6446,360.5472,1953.03,1988.87,2091.54,2103.84
6447,360.5688,1978.09,1972.18,2102.44,2098.04
6448,360.5904,1995.31,1913.85,2096.92,2093.32
6449,360.612,1990.2,1948.86,2079.61,2099.84
6450,360.6336,1958.03,1951.13,2035.73,2083.56
6451,360.6984,1966.97,1921.22,1970.89,2077.57
6452,360.72,1942.74,1969.41,1893.21,2104.18
6453,360.7416,1938.76,1942.04,1867.61,2084.07
6454,360.76320000000004,1932.24,1952.29,1940.51,2086.05
6455,360.7848,1931.34,1961.05,1987.66,2083.39
6456,360.8496,1881.77,1953.03,1988.87,2091.54
6457,360.8712,1884.09,1978.09,1972.18,2102.44
6458,360.8928,1920.03,1995.31,1913.85,2096.92
6459,360.9144,1923.82,1990.2,1948.86,2079.61
6460,360.93600000000004,1951.36,1958.03,1951.13,2035.73
6461,361.00079999999997,1987.05,1966.97,1921.22,1970.89
6462,361.0224,1979.92,1942.74,1969.41,1893.21
6463,361.04400000000004,1995.83,1938.76,1942.04,1867.61
6464,361.0656,2013.43,1932.24,1952.29,1940.51
6465,361.0872,2014.89,1931.34,1961.05,1987.66
6466,361.152,2017.46,1881.77,1953.03,1988.87
6467,361.1736,2003.69,1884.09,1978.09,1972.18
6468,361.1952,1994.24,1920.03,1995.31,1913.85
6469,361.21680000000003,2023.86,1923.82,1990.2,1948.86
6470,361.23839999999996,2033.11,1951.36,1958.03,1951.13
6471,361.3032,2033.66,1987.05,1966.97,1921.22
6472,361.32480000000004,2030.77,1979.92,1942.74,1969.41
6473,361.3464,2018.94,1995.83,1938.76,1942.04
6474,361.368,2052.51,2013.43,1932.24,1952.29
6475,361.3896,2075.15,2014.89,1931.34,1961.05
6476,361.4544,2071.18,2017.46,1881.77,1953.03
6477,361.476,2065.89,2003.69,1884.09,1978.09
6478,361.49760000000003,2090.35,1994.24,1920.03,1995.31
6479,361.51919999999996,2089.41,2023.86,1923.82,1990.2
6480,361.5408,2079.36,2033.11,1951.36,1958.03
6481,361.60560000000004,2104.05,2033.66,1987.05,1966.97
6482,361.6272,2109.79,2030.77,1979.92,1942.74
6483,361.64880000000005,2102.31,2018.94,1995.83,1938.76
6484,361.6704,2099.93,2052.51,2013.43,1932.24
6485,361.692,2099.2,2075.15,2014.89,1931.34
6486,361.7568,2078.58,2071.18,2017.46,1881.77
6487,361.77840000000003,2081.72,2065.89,2003.69,1884.09
6488,361.79999999999995,2075.0,2090.35,1994.24,1920.03
6489,361.8216,2045.97,2089.41,2023.86,1923.82
6490,361.84319999999997,2023.04,2079.36,2033.11,1951.36
6491,361.908,2053.19,2104.05,2033.66,1987.05
6492,361.92960000000005,2050.44,2109.79,2030.77,1979.92
6493,361.9512,2083.58,2102.31,2018.94,1995.83
6494,361.9728,2081.24,2099.93,2052.51,2013.43
6495,361.9944,2089.17,2099.2,2075.15,2014.89
6496,362.05920000000003,2086.59,2078.58,2071.18,2017.46
6497,362.08079999999995,2089.14,2081.72,2065.89,2003.69
6498,362.1024,2088.87,2075.0,2090.35,1994.24
6499,362.1456,2090.11,2045.97,2089.41,2023.86
6500,362.21040000000005,2080.41,2023.04,2079.36,2033.11
6501,362.23199999999997,2102.63,2053.19,2104.05,2033.66
6502,362.2536,2079.51,2050.44,2109.79,2030.77
6503,362.2752,2049.62,2083.58,2102.31,2018.94
6504,362.2968,2091.69,2081.24,2099.93,2052.51
6505,362.3616,2077.07,2089.17,2099.2,2075.15
6506,362.3832,2063.59,2086.59,2078.58,2071.18
6507,362.40479999999997,2047.62,2089.14,2081.72,2065.89
6508,362.4264,2052.23,2088.87,2075.0,2090.35
6509,362.448,2012.37,2090.11,2045.97,2089.41
6510,362.51279999999997,2021.94,2080.41,2023.04,2079.36
6511,362.5344,2043.41,2102.63,2053.19,2104.05
6512,362.556,2073.07,2079.51,2050.44,2109.79
6513,362.5776,2041.89,2049.62,2083.58,2102.31
6514,362.5992,2005.55,2091.69,2081.24,2099.93
6515,362.664,2021.15,2077.07,2089.17,2099.2
6516,362.68559999999997,2038.97,2063.59,2086.59,2078.58
6517,362.7072,2064.29,2047.62,2089.14,2081.72
6518,362.7288,2060.99,2052.23,2088.87,2075.0
6519,362.8152,2056.5,2012.37,2090.11,2045.97
6520,362.8368,2078.36,2021.94,2080.41,2023.04
6521,362.8584,2063.36,2043.41,2102.63,2053.19
6522,362.88,2043.94,2073.07,2079.51,2050.44
6523,362.96639999999996,2012.66,2041.89,2049.62,2083.58
6524,362.988,2016.71,2005.55,2091.69,2081.24
6525,363.0096,1990.26,2021.15,2077.07,2089.17
6526,363.0312,1943.09,2038.97,2063.59,2086.59
6527,363.05280000000005,1922.03,2064.29,2047.62,2089.14
6528,363.1176,1923.67,2060.99,2052.23,2088.87
6529,363.1392,1938.68,2056.5,2012.37,2090.11
6530,363.1608,1890.28,2078.36,2021.94,2080.41
6531,363.18240000000003,1921.84,2063.36,2043.41,2102.63
6532,363.204,1880.33,2043.94,2073.07,2079.51
6533,363.2904,1881.33,2012.66,2041.89,2049.62
6534,363.312,1859.33,2016.71,2005.55,2091.69
6535,363.33360000000005,1868.99,1990.26,2021.15,2077.07
6536,363.3552,1906.9,1943.09,2038.97,2063.59
6537,363.42,1877.08,1922.03,2064.29,2047.62
6538,363.4416,1903.63,1923.67,2060.99,2052.23
6539,363.46320000000003,1882.95,1938.68,2056.5,2012.37
6540,363.4848,1893.36,1890.28,2078.36,2021.94
6541,363.5064,1940.24,1921.84,2063.36,2043.41
6542,363.5712,1939.38,1880.33,2043.94,2073.07
6543,363.5928,1903.03,1881.33,2012.66,2041.89
6544,363.61440000000005,1912.53,1859.33,2016.71,2005.55
6545,363.636,1915.45,1868.99,1990.26,2021.15
6546,363.65759999999995,1880.05,1906.9,1943.09,2038.97
6547,363.7224,1853.44,1877.08,1922.03,2064.29
6548,363.744,1852.21,1903.63,1923.67,2060.99
6549,363.7656,1851.86,1882.95,1938.68,2056.5
6550,363.78720000000004,1829.08,1893.36,1890.28,2078.36
6551,363.80879999999996,1864.78,1940.24,1921.84,2063.36
6552,363.8952,1895.58,1939.38,1880.33,2043.94
6553,363.9168,1926.82,1903.03,1881.33,2012.66
6554,363.93839999999994,1917.83,1912.53,1859.33,2016.71
6555,363.96,1917.78,1915.45,1868.99,1990.26
6556,364.0248,1945.5,1880.05,1906.9,1943.09
6557,364.0464,1921.27,1853.44,1877.08,1922.03
6558,364.06800000000004,1929.8,1852.21,1903.63,1923.67
6559,364.08959999999996,1951.7,1851.86,1882.95,1938.68
6560,364.1112,1948.05,1829.08,1893.36,1890.28
6561,364.176,1932.23,1864.78,1940.24,1921.84
6562,364.1976,1978.35,1895.58,1939.38,1880.33
6563,364.21920000000006,1986.45,1926.82,1903.03,1881.33
6564,364.2408,1993.4,1917.83,1912.53,1859.33
6565,364.2624,1999.99,1917.78,1915.45,1868.99
6566,364.3272,2001.76,1945.5,1880.05,1906.9
6567,364.34880000000004,1979.26,1921.27,1853.44,1877.08
6568,364.37039999999996,1989.26,1929.8,1852.21,1903.63
6569,364.392,1989.57,1951.7,1851.86,1882.95
6570,364.4136,2022.19,1948.05,1829.08,1893.36
6571,364.4784,2019.64,1932.23,1864.78,1940.24
6572,364.50000000000006,2015.93,1978.35,1895.58,1939.38
6573,364.5216,2027.22,1986.45,1926.82,1903.03
6574,364.54319999999996,2040.59,1993.4,1917.83,1912.53
6575,364.5648,2049.58,1999.99,1917.78,1915.45
6576,364.62960000000004,2051.6,2001.76,1945.5,1880.05
6577,364.65119999999996,2049.8,1979.26,1921.27,1853.44
6578,364.6728,2036.71,1989.26,1929.8,1852.21
6579,364.6944,2035.94,1989.57,1951.7,1851.86
6580,364.78080000000006,2037.05,2022.19,1948.05,1829.08
6581,364.8024,2055.01,2019.64,1932.23,1864.78
6582,364.82399999999996,2063.95,2015.93,1978.35,1895.58
6583,364.8456,2059.74,2027.22,1986.45,1926.82
6584,364.8672,2072.78,2040.59,1993.4,1917.83
6585,364.932,2066.13,2049.58,1999.99,1917.78
6586,364.9536,2045.17,2051.6,2001.76,1945.5
6587,364.9752,2066.66,2049.8,1979.26,1921.27
6588,364.9968,2041.91,2036.71,1989.26,1929.8
6589,365.0184,2047.6,2035.94,1989.57,1951.7
6590,365.0832,2041.99,2037.05,2022.19,1948.05
6591,365.10479999999995,2061.72,2055.01,2019.64,1932.23
6592,365.1264,2082.42,2063.95,2015.93,1978.35
6593,365.148,2082.78,2059.74,2027.22,1986.45
6594,365.1696,2080.73,2072.78,2040.59,1993.4
6595,365.2344,2094.34,2066.13,2049.58,1999.99
6596,365.256,2100.8,2045.17,2051.6,2001.76
6597,365.2776,2102.4,2066.66,2049.8,1979.26
6598,365.2992,2091.48,2041.91,2036.71,1989.26
6599,365.3208,2091.58,2047.6,2035.94,1989.57
6600,365.38559999999995,2087.79,2041.99,2037.05,2022.19
6601,365.4072,2091.7,2061.72,2055.01,2019.64
6602,365.4288,2095.15,2082.42,2063.95,2015.93
6603,365.4504,2075.81,2082.78,2059.74,2027.22
6604,365.47200000000004,2065.3,2080.73,2072.78,2040.59
6605,365.53679999999997,2081.43,2094.34,2066.13,2049.58
6606,365.5584,2063.37,2100.8,2045.17,2051.6
6607,365.58,2051.12,2102.4,2066.66,2049.8
6608,365.6016,2050.63,2091.48,2041.91,2036.71
6609,365.6232,2057.14,2091.58,2047.6,2035.94
6610,365.688,2058.69,2087.79,2041.99,2037.05
6611,365.7096,2084.39,2091.7,2061.72,2055.01
6612,365.7312,2064.46,2095.15,2082.42,2063.95
6613,365.75280000000004,2064.11,2075.81,2082.78,2059.74
6614,365.7744,2046.61,2065.3,2080.73,2072.78
6615,365.8392,2066.66,2081.43,2094.34,2066.13
6616,365.8608,2047.21,2063.37,2100.8,2045.17
6617,365.8824,2047.63,2051.12,2102.4,2066.66
6618,365.904,2040.04,2050.63,2091.48,2041.91
6619,365.92560000000003,2052.32,2057.14,2091.58,2047.6
6620,365.99039999999997,2048.04,2058.69,2087.79,2041.99
6621,366.012,2076.06,2084.39,2091.7,2061.72
6622,366.03360000000004,2090.54,2064.46,2095.15,2082.42
6623,366.0552,2090.1,2064.11,2075.81,2082.78
6624,366.0768,2099.06,2046.61,2065.3,2080.73
6625,366.1632,2096.96,2066.66,2081.43,2094.34
6626,366.1848,2099.33,2047.21,2063.37,2100.8
6627,366.20640000000003,2105.26,2047.63,2051.12,2102.4
6628,366.22799999999995,2099.13,2040.04,2050.63,2091.48
6629,366.2928,2109.41,2052.32,2057.14,2091.58
6630,366.31440000000003,2112.13,2048.04,2058.69,2087.79
6631,366.336,2119.12,2076.06,2084.39,2091.7
6632,366.35760000000005,2115.48,2090.54,2064.46,2095.15
6633,366.37919999999997,2096.07,2090.1,2064.11,2075.81
6634,366.444,2079.06,2099.06,2046.61,2065.3
6635,366.4656,2075.32,2096.96,2066.66,2081.43
6636,366.48720000000003,2071.5,2099.33,2047.21,2063.37
6637,366.50879999999995,2077.99,2105.26,2047.63,2051.12
6638,366.5304,2071.22,2099.13,2040.04,2050.63
6639,366.59520000000003,2083.25,2109.41,2052.32,2057.14
6640,366.6168,2088.9,2112.13,2048.04,2058.69
6641,366.63840000000005,2085.45,2119.12,2076.06,2084.39
6642,366.65999999999997,2113.32,2115.48,2090.54,2064.46
6643,366.6816,2037.41,2096.07,2090.1,2064.11
6644,366.7464,2000.54,2079.06,2099.06,2046.61
6645,366.76800000000003,2036.09,2075.32,2096.96,2066.66
6646,366.78959999999995,2070.77,2071.5,2099.33,2047.21
6647,366.8112,2098.86,2077.99,2105.26,2047.63
6648,366.83279999999996,2102.95,2071.22,2099.13,2040.04
6649,366.91920000000005,2088.55,2083.25,2109.41,2052.32
6650,366.94079999999997,2099.73,2088.9,2112.13,2048.04
6651,366.9624,2097.9,2085.45,2119.12,2076.06
6652,366.984,2129.9,2113.32,2115.48,2090.54
6653,367.0488,2137.16,2037.41,2096.07,2090.1
6654,367.0704,2152.14,2000.54,2079.06,2099.06
6655,367.092,2152.43,2036.09,2075.32,2096.96
6656,367.11359999999996,2163.75,2070.77,2071.5,2099.33
6657,367.1352,2161.74,2098.86,2077.99,2105.26
6658,367.20000000000005,2166.89,2102.95,2071.22,2099.13
6659,367.22159999999997,2163.78,2088.55,2083.25,2109.41
6660,367.2432,2173.02,2099.73,2088.9,2112.13
6661,367.2648,2165.17,2097.9,2085.45,2119.12
6662,367.2864,2175.03,2129.9,2113.32,2115.48
